action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,6196283,[],CHEMBL1777017,Competitive inhibition of human cIAP1BIR2-BIR3 domain after 2 to 3 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCCNC(=O)NCCCCn4cc([C@@H](NC(=O)[C@@H]5CC[C@@H]6CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N65)c5ccccc5)nn4)nn3)N2C1=O,,,CHEMBL1772970,J Med Chem,2011,"{'bei': '7.37', 'le': None, 'lle': None, 'sei': None}",CHEMBL1774162,,CHEMBL1774162,8.13,0,http://www.openphacts.org/units/Nanomolar,1422020,=,1,1,=,,IC50,nM,,7.4,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,7.4
,,6196284,[],CHEMBL1777017,Competitive inhibition of human cIAP1BIR2-BIR3 domain after 2 to 3 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCCCOCCCCCn4cc([C@@H](NC(=O)[C@@H]5CC[C@@H]6CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N65)c5ccccc5)nn4)nn3)N2C1=O,,,CHEMBL1772970,J Med Chem,2011,"{'bei': '7.46', 'le': None, 'lle': None, 'sei': None}",CHEMBL1774163,,CHEMBL1774163,8.13,0,http://www.openphacts.org/units/Nanomolar,1422021,=,1,1,=,,IC50,nM,,7.4,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,7.4
,,6196286,[],CHEMBL1777015,Competitive inhibition of human cIAP1 BIR3 domain after 2 to 3 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCOCCCCOCCn4cc([C@@H](NC(=O)[C@@H]5CC[C@@H]6CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N65)c5ccccc5)nn4)nn3)N2C1=O,,,CHEMBL1772970,J Med Chem,2011,"{'bei': '7.54', 'le': None, 'lle': None, 'sei': None}",CHEMBL1774164,,CHEMBL1774164,8.12,0,http://www.openphacts.org/units/Nanomolar,1422022,=,1,1,=,,IC50,nM,,7.5,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,7.5
,,6196294,[],CHEMBL1777017,Competitive inhibition of human cIAP1BIR2-BIR3 domain after 2 to 3 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(Cc4ccc(Cn5cc([C@@H](NC(=O)[C@@H]6CC[C@@H]7CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N76)c6ccccc6)nn5)cc4)nn3)N2C1=O,,,CHEMBL1772970,J Med Chem,2011,"{'bei': '7.77', 'le': None, 'lle': None, 'sei': None}",CHEMBL1773083,,CHEMBL1773083,8.06,0,http://www.openphacts.org/units/Nanomolar,1422013,=,1,1,=,,IC50,nM,,8.8,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,8.8
,,6196295,[],CHEMBL1777017,Competitive inhibition of human cIAP1BIR2-BIR3 domain after 2 to 3 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCCCCCCCCn4cc([C@@H](NC(=O)[C@@H]5CC[C@@H]6CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N65)c5ccccc5)nn4)nn3)N2C1=O,,,CHEMBL1772970,J Med Chem,2011,"{'bei': '7.50', 'le': None, 'lle': None, 'sei': None}",CHEMBL1774031,,CHEMBL1774031,8.05,0,http://www.openphacts.org/units/Nanomolar,1421824,=,1,1,=,,IC50,nM,,9.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,9.0
,,6196296,[],CHEMBL1777017,Competitive inhibition of human cIAP1BIR2-BIR3 domain after 2 to 3 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCCCCCCCCCCn4cc([C@@H](NC(=O)[C@@H]5CC[C@@H]6CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N65)c5ccccc5)nn4)nn3)N2C1=O,,,CHEMBL1772970,J Med Chem,2011,"{'bei': '7.30', 'le': None, 'lle': None, 'sei': None}",CHEMBL1774160,,CHEMBL1774160,8.04,0,http://www.openphacts.org/units/Nanomolar,1422018,=,1,1,=,,IC50,nM,,9.2,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,9.2
,,6196297,[],CHEMBL1777017,Competitive inhibition of human cIAP1BIR2-BIR3 domain after 2 to 3 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCCCCc4ccc(CCCCCCn5cc([C@@H](NC(=O)[C@@H]6CC[C@@H]7CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N76)c6ccccc6)nn5)cc4)nn3)N2C1=O,,,CHEMBL1772970,J Med Chem,2011,"{'bei': '6.81', 'le': None, 'lle': None, 'sei': None}",CHEMBL1774158,,CHEMBL1774158,8.02,0,http://www.openphacts.org/units/Nanomolar,1422016,=,1,1,=,,IC50,nM,,9.5,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,9.5
,,6196298,[],CHEMBL1777017,Competitive inhibition of human cIAP1BIR2-BIR3 domain after 2 to 3 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCOCCCCOCCn4cc([C@@H](NC(=O)[C@@H]5CC[C@@H]6CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N65)c5ccccc5)nn4)nn3)N2C1=O,,,CHEMBL1772970,J Med Chem,2011,"{'bei': '7.43', 'le': None, 'lle': None, 'sei': None}",CHEMBL1774164,,CHEMBL1774164,8.01,0,http://www.openphacts.org/units/Nanomolar,1422022,=,1,1,=,,IC50,nM,,9.8,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,9.8
,,6196300,[],CHEMBL1777015,Competitive inhibition of human cIAP1 BIR3 domain after 2 to 3 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(Cc4ccc(Cn5cc([C@@H](NC(=O)[C@@H]6CC[C@@H]7CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N76)c6ccccc6)nn5)cc4)nn3)N2C1=O,,,CHEMBL1772970,J Med Chem,2011,"{'bei': '7.71', 'le': None, 'lle': None, 'sei': None}",CHEMBL1773083,,CHEMBL1773083,8.00,0,http://www.openphacts.org/units/Nanomolar,1422013,=,1,1,=,,IC50,nM,,10.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,10.0
,,6196306,[],CHEMBL1777015,Competitive inhibition of human cIAP1 BIR3 domain after 2 to 3 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCCCCCCc4ccc(CCCCCCCCn5cc([C@@H](NC(=O)[C@@H]6CC[C@@H]7CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N76)c6ccccc6)nn5)cc4)nn3)N2C1=O,,,CHEMBL1772970,J Med Chem,2011,"{'bei': '6.39', 'le': None, 'lle': None, 'sei': None}",CHEMBL1774159,,CHEMBL1774159,7.89,0,http://www.openphacts.org/units/Nanomolar,1422017,=,1,1,=,,IC50,nM,,13.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,13.0
,,6196307,[],CHEMBL1777015,Competitive inhibition of human cIAP1 BIR3 domain after 2 to 3 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCOCCOCCOCCn4cc([C@@H](NC(=O)[C@@H]5CC[C@@H]6CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N65)c5ccccc5)nn4)nn3)N2C1=O,,,CHEMBL1772970,J Med Chem,2011,"{'bei': '7.21', 'le': None, 'lle': None, 'sei': None}",CHEMBL1774165,,CHEMBL1774165,7.89,0,http://www.openphacts.org/units/Nanomolar,1422023,=,1,1,=,,IC50,nM,,13.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,13.0
,,6196310,[],CHEMBL1777017,Competitive inhibition of human cIAP1BIR2-BIR3 domain after 2 to 3 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCOCCOCCOCCn4cc([C@@H](NC(=O)[C@@H]5CC[C@@H]6CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N65)c5ccccc5)nn4)nn3)N2C1=O,,,CHEMBL1772970,J Med Chem,2011,"{'bei': '7.18', 'le': None, 'lle': None, 'sei': None}",CHEMBL1774165,,CHEMBL1774165,7.85,0,http://www.openphacts.org/units/Nanomolar,1422023,=,1,1,=,,IC50,nM,,14.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,14.0
,,6196313,[],CHEMBL1777015,Competitive inhibition of human cIAP1 BIR3 domain after 2 to 3 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCCc4ccc(CCCCn5cc([C@@H](NC(=O)[C@@H]6CC[C@@H]7CCCC[C@H](NC(=O)[C@H](Cc8c[nH]c9ccccc89)NC(C)=O)C(=O)N76)c6ccccc6)nn5)cc4)nn3)N2C1=O,,,CHEMBL1772970,J Med Chem,2011,"{'bei': '6.16', 'le': None, 'lle': None, 'sei': None}",CHEMBL1774166,,CHEMBL1774166,7.80,0,http://www.openphacts.org/units/Nanomolar,1422024,=,1,1,=,,IC50,nM,,16.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,16.0
,,6196320,[],CHEMBL1777017,Competitive inhibition of human cIAP1BIR2-BIR3 domain after 2 to 3 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCCc4ccc(CCCCn5cc([C@@H](NC(=O)[C@@H]6CC[C@@H]7CCCC[C@H](NC(=O)[C@H](Cc8c[nH]c9ccccc89)NC(C)=O)C(=O)N76)c6ccccc6)nn5)cc4)nn3)N2C1=O,,,CHEMBL1772970,J Med Chem,2011,"{'bei': '6.04', 'le': None, 'lle': None, 'sei': None}",CHEMBL1774166,,CHEMBL1774166,7.64,0,http://www.openphacts.org/units/Nanomolar,1422024,=,1,1,=,,IC50,nM,,23.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,23.0
,,6196325,[],CHEMBL1777015,Competitive inhibition of human cIAP1 BIR3 domain after 2 to 3 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O,,,CHEMBL1772970,J Med Chem,2011,"{'bei': '15.57', 'le': '0.29', 'lle': '4.50', 'sei': '8.20'}",CHEMBL481422,,CHEMBL481422,7.42,0,http://www.openphacts.org/units/Nanomolar,1421823,=,1,1,=,,IC50,nM,,38.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,38.0
,,6196335,[],CHEMBL1777017,Competitive inhibition of human cIAP1BIR2-BIR3 domain after 2 to 3 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O,,,CHEMBL1772970,J Med Chem,2011,"{'bei': '15.15', 'le': '0.28', 'lle': '4.30', 'sei': '7.98'}",CHEMBL481422,,CHEMBL481422,7.22,0,http://www.openphacts.org/units/Nanomolar,1421823,=,1,1,=,,IC50,nM,,60.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,60.0
,,6196385,[],CHEMBL1777017,Competitive inhibition of human cIAP1BIR2-BIR3 domain after 2 to 3 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCCc4ccc(CCCCn5cc([C@@H](NC(=O)[C@@H]6CC[C@@H]7CCCC[C@H](NC(=O)[C@H](Cc8c[nH]c9ccccc89)NC(C)=O)C(=O)N76)c6ccccc6)nn5)cc4)nn3)N2C1=O,,,CHEMBL1772970,J Med Chem,2011,,CHEMBL1774155,,CHEMBL1774155,,0,http://www.openphacts.org/units/Nanomolar,1422012,>,1,1,>,,IC50,nM,,10000.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,10000.0
,,6196391,[],CHEMBL1777015,Competitive inhibition of human cIAP1 BIR3 domain after 2 to 3 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCCc4ccc(CCCCn5cc([C@@H](NC(=O)[C@@H]6CC[C@@H]7CCCC[C@H](NC(=O)[C@H](Cc8c[nH]c9ccccc89)NC(C)=O)C(=O)N76)c6ccccc6)nn5)cc4)nn3)N2C1=O,,,CHEMBL1772970,J Med Chem,2011,,CHEMBL1774155,,CHEMBL1774155,,0,http://www.openphacts.org/units/Nanomolar,1422012,>,1,1,>,,IC50,nM,,50000.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,50000.0
,,8032994,[],CHEMBL1952922,Antagonist activity at GST-tagged BIR3 domain of cIAP1 using AbuRPFK-5FAM after 20 mins by fluorescence polarization assay,F,,,BAO_0000190,BAO_0000019,assay format,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1C[C@@H]2CC[C@H]1N(CCc1ccccc1)C2)C1CCCCC1,,,CHEMBL1949628,Bioorg Med Chem Lett,2012,,CHEMBL1950864,,CHEMBL1950864,8.40,0,http://www.openphacts.org/units/Nanomolar,1578246,=,1,1,=,,IC50,nM,,4.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,4.0
,,8032995,[],CHEMBL1952922,Antagonist activity at GST-tagged BIR3 domain of cIAP1 using AbuRPFK-5FAM after 20 mins by fluorescence polarization assay,F,,,BAO_0000190,BAO_0000019,assay format,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2c[nH]c3ccccc23)C1)C(C)(C)C,,,CHEMBL1949628,Bioorg Med Chem Lett,2012,,CHEMBL1950863,,CHEMBL1950863,6.94,0,http://www.openphacts.org/units/Nanomolar,1578245,=,1,1,=,,IC50,nM,,115.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,uM,UO_0000065,,0.115
,,8032996,[],CHEMBL1952922,Antagonist activity at GST-tagged BIR3 domain of cIAP1 using AbuRPFK-5FAM after 20 mins by fluorescence polarization assay,F,,,BAO_0000190,BAO_0000019,assay format,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccncc2)C1)C(C)(C)C,,,CHEMBL1949628,Bioorg Med Chem Lett,2012,,CHEMBL1950862,,CHEMBL1950862,6.23,0,http://www.openphacts.org/units/Nanomolar,1578244,=,1,1,=,,IC50,nM,,593.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,uM,UO_0000065,,0.593
,,8032997,[],CHEMBL1952922,Antagonist activity at GST-tagged BIR3 domain of cIAP1 using AbuRPFK-5FAM after 20 mins by fluorescence polarization assay,F,,,BAO_0000190,BAO_0000019,assay format,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccn2)C1)C(C)(C)C,,,CHEMBL1949628,Bioorg Med Chem Lett,2012,,CHEMBL1950861,,CHEMBL1950861,6.52,0,http://www.openphacts.org/units/Nanomolar,1578243,=,1,1,=,,IC50,nM,,301.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,uM,UO_0000065,,0.301
,,8032998,[],CHEMBL1952922,Antagonist activity at GST-tagged BIR3 domain of cIAP1 using AbuRPFK-5FAM after 20 mins by fluorescence polarization assay,F,,,BAO_0000190,BAO_0000019,assay format,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(C(F)(F)F)cc2)C1)C(C)(C)C,,,CHEMBL1949628,Bioorg Med Chem Lett,2012,,CHEMBL1950860,,CHEMBL1950860,7.31,0,http://www.openphacts.org/units/Nanomolar,1578242,=,1,1,=,,IC50,nM,,49.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,uM,UO_0000065,,0.049
,,8032999,[],CHEMBL1952922,Antagonist activity at GST-tagged BIR3 domain of cIAP1 using AbuRPFK-5FAM after 20 mins by fluorescence polarization assay,F,,,BAO_0000190,BAO_0000019,assay format,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc([N+](=O)[O-])cc2)C1)C(C)(C)C,,,CHEMBL1949628,Bioorg Med Chem Lett,2012,,CHEMBL1950859,,CHEMBL1950859,7.50,0,http://www.openphacts.org/units/Nanomolar,1578241,=,1,1,=,,IC50,nM,,32.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,uM,UO_0000065,,0.032
,,8033000,[],CHEMBL1952922,Antagonist activity at GST-tagged BIR3 domain of cIAP1 using AbuRPFK-5FAM after 20 mins by fluorescence polarization assay,F,,,BAO_0000190,BAO_0000019,assay format,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(O)cc2)C1)C(C)(C)C,,,CHEMBL1949628,Bioorg Med Chem Lett,2012,,CHEMBL1950858,,CHEMBL1950858,7.38,0,http://www.openphacts.org/units/Nanomolar,1578240,=,1,1,=,,IC50,nM,,42.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,uM,UO_0000065,,0.042
,,8033001,[],CHEMBL1952922,Antagonist activity at GST-tagged BIR3 domain of cIAP1 using AbuRPFK-5FAM after 20 mins by fluorescence polarization assay,F,,,BAO_0000190,BAO_0000019,assay format,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(C)cc2)C1)C(C)(C)C,,,CHEMBL1949628,Bioorg Med Chem Lett,2012,,CHEMBL1950857,,CHEMBL1950857,7.52,0,http://www.openphacts.org/units/Nanomolar,1578239,=,1,1,=,,IC50,nM,,30.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,uM,UO_0000065,,0.03
,,8033002,[],CHEMBL1952922,Antagonist activity at GST-tagged BIR3 domain of cIAP1 using AbuRPFK-5FAM after 20 mins by fluorescence polarization assay,F,,,BAO_0000190,BAO_0000019,assay format,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(Br)cc2)C1)C(C)(C)C,,,CHEMBL1949628,Bioorg Med Chem Lett,2012,,CHEMBL1950856,,CHEMBL1950856,7.62,0,http://www.openphacts.org/units/Nanomolar,1578238,=,1,1,=,,IC50,nM,,24.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,uM,UO_0000065,,0.024
,,8033003,[],CHEMBL1952922,Antagonist activity at GST-tagged BIR3 domain of cIAP1 using AbuRPFK-5FAM after 20 mins by fluorescence polarization assay,F,,,BAO_0000190,BAO_0000019,assay format,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(Cl)cc2)C1)C(C)(C)C,,,CHEMBL1949628,Bioorg Med Chem Lett,2012,,CHEMBL1950855,,CHEMBL1950855,7.62,0,http://www.openphacts.org/units/Nanomolar,1578237,=,1,1,=,,IC50,nM,,24.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,uM,UO_0000065,,0.024
,,8033004,[],CHEMBL1952922,Antagonist activity at GST-tagged BIR3 domain of cIAP1 using AbuRPFK-5FAM after 20 mins by fluorescence polarization assay,F,,,BAO_0000190,BAO_0000019,assay format,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(OC)cc2)C1)C(C)(C)C,,,CHEMBL1949628,Bioorg Med Chem Lett,2012,,CHEMBL1950854,,CHEMBL1950854,7.05,0,http://www.openphacts.org/units/Nanomolar,1578236,=,1,1,=,,IC50,nM,,90.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,uM,UO_0000065,,0.09
,,8033005,[],CHEMBL1952922,Antagonist activity at GST-tagged BIR3 domain of cIAP1 using AbuRPFK-5FAM after 20 mins by fluorescence polarization assay,F,,,BAO_0000190,BAO_0000019,assay format,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2cccc(OC)c2)C1)C(C)(C)C,,,CHEMBL1949628,Bioorg Med Chem Lett,2012,,CHEMBL1950853,,CHEMBL1950853,7.28,0,http://www.openphacts.org/units/Nanomolar,1578235,=,1,1,=,,IC50,nM,,52.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,uM,UO_0000065,,0.052
,,8033006,[],CHEMBL1952922,Antagonist activity at GST-tagged BIR3 domain of cIAP1 using AbuRPFK-5FAM after 20 mins by fluorescence polarization assay,F,,,BAO_0000190,BAO_0000019,assay format,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccc2OC)C1)C(C)(C)C,,,CHEMBL1949628,Bioorg Med Chem Lett,2012,,CHEMBL1950852,,CHEMBL1950852,7.30,0,http://www.openphacts.org/units/Nanomolar,1578234,=,1,1,=,,IC50,nM,,50.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,uM,UO_0000065,,0.05
,,8033007,[],CHEMBL1952922,Antagonist activity at GST-tagged BIR3 domain of cIAP1 using AbuRPFK-5FAM after 20 mins by fluorescence polarization assay,F,,,BAO_0000190,BAO_0000019,assay format,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(F)cc2)C1)C(C)(C)C,,,CHEMBL1949628,Bioorg Med Chem Lett,2012,,CHEMBL1950851,,CHEMBL1950851,7.70,0,http://www.openphacts.org/units/Nanomolar,1578233,=,1,1,=,,IC50,nM,,20.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,uM,UO_0000065,,0.02
,,8033008,[],CHEMBL1952922,Antagonist activity at GST-tagged BIR3 domain of cIAP1 using AbuRPFK-5FAM after 20 mins by fluorescence polarization assay,F,,,BAO_0000190,BAO_0000019,assay format,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(F)cc2)C1)C1CCCCC1,,,CHEMBL1949628,Bioorg Med Chem Lett,2012,,CHEMBL1950850,,CHEMBL1950850,7.75,0,http://www.openphacts.org/units/Nanomolar,1578232,=,1,1,=,,IC50,nM,,18.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,uM,UO_0000065,,0.018
,,8033009,[],CHEMBL1952922,Antagonist activity at GST-tagged BIR3 domain of cIAP1 using AbuRPFK-5FAM after 20 mins by fluorescence polarization assay,F,,,BAO_0000190,BAO_0000019,assay format,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2cccc(F)c2)C1)C1CCCCC1,,,CHEMBL1949628,Bioorg Med Chem Lett,2012,,CHEMBL1950849,,CHEMBL1950849,7.17,0,http://www.openphacts.org/units/Nanomolar,1578231,=,1,1,=,,IC50,nM,,68.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,uM,UO_0000065,,0.068
,,8033010,[],CHEMBL1952922,Antagonist activity at GST-tagged BIR3 domain of cIAP1 using AbuRPFK-5FAM after 20 mins by fluorescence polarization assay,F,,,BAO_0000190,BAO_0000019,assay format,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccc2F)C1)C1CCCCC1,,,CHEMBL1949628,Bioorg Med Chem Lett,2012,,CHEMBL1950848,,CHEMBL1950848,7.48,0,http://www.openphacts.org/units/Nanomolar,1578230,=,1,1,=,,IC50,nM,,33.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,uM,UO_0000065,,0.033
